char,unicode,cho,jung,jong,v240_cho_piece,v240_jung_piece,v240_jong_piece,official_cho_piece,official_jung_piece,official_jong_piece,pixel_hamming,changed
퍼,U+D37C,17,4,0,18,165,-1,18,187,-1,0,0
퍽,U+D37D,17,4,1,98,209,249,118,231,277,32,1
퍾,U+D37E,17,4,2,98,209,250,118,231,278,32,1
퍿,U+D37F,17,4,3,98,209,251,118,231,279,32,1
펀,U+D380,17,4,4,98,209,252,118,231,280,32,1
펁,U+D381,17,4,5,98,209,253,118,231,281,32,1
펂,U+D382,17,4,6,98,209,254,118,231,282,32,1
펃,U+D383,17,4,7,98,209,255,118,231,283,32,1
펄,U+D384,17,4,8,98,209,256,118,231,284,32,1
펅,U+D385,17,4,9,98,209,257,118,231,285,32,1
펆,U+D386,17,4,10,98,209,258,118,231,286,32,1
펇,U+D387,17,4,11,98,209,259,118,231,287,32,1
펈,U+D388,17,4,12,98,209,260,118,231,288,32,1
펉,U+D389,17,4,13,98,209,261,118,231,289,32,1
펊,U+D38A,17,4,14,98,209,262,118,231,290,32,1
펋,U+D38B,17,4,15,98,209,263,118,231,291,32,1
펌,U+D38C,17,4,16,98,209,264,118,231,292,32,1
펍,U+D38D,17,4,17,98,209,265,118,231,293,32,1
펎,U+D38E,17,4,18,98,209,266,118,231,294,32,1
펏,U+D38F,17,4,19,98,209,267,118,231,295,32,1
펐,U+D390,17,4,20,98,209,268,118,231,296,32,1
펑,U+D391,17,4,21,98,209,269,118,231,297,32,1
펒,U+D392,17,4,22,98,209,270,118,231,298,32,1
펓,U+D393,17,4,23,98,209,271,118,231,299,32,1
펔,U+D394,17,4,24,98,209,272,118,231,300,32,1
펕,U+D395,17,4,25,98,209,273,118,231,301,32,1
펖,U+D396,17,4,26,98,209,274,118,231,302,32,1
펗,U+D397,17,4,27,98,209,275,118,231,303,32,1
페,U+D398,17,5,0,18,166,-1,18,188,-1,0,0
펙,U+D399,17,5,1,98,210,249,118,232,305,38,1
펚,U+D39A,17,5,2,98,210,250,118,232,306,46,1
펛,U+D39B,17,5,3,98,210,251,118,232,307,30,1
펜,U+D39C,17,5,4,98,210,252,118,232,308,40,1
펝,U+D39D,17,5,5,98,210,253,118,232,309,49,1
펞,U+D39E,17,5,6,98,210,254,118,232,310,42,1
펟,U+D39F,17,5,7,98,210,255,118,232,311,39,1
펠,U+D3A0,17,5,8,98,210,256,118,232,312,34,1
펡,U+D3A1,17,5,9,98,210,257,118,232,313,38,1
펢,U+D3A2,17,5,10,98,210,258,118,232,314,29,1
펣,U+D3A3,17,5,11,98,210,259,118,232,315,29,1
펤,U+D3A4,17,5,12,98,210,260,118,232,316,29,1
펥,U+D3A5,17,5,13,98,210,261,118,232,317,29,1
펦,U+D3A6,17,5,14,98,210,262,118,232,318,29,1
펧,U+D3A7,17,5,15,98,210,263,118,232,319,29,1
펨,U+D3A8,17,5,16,98,210,264,118,232,320,45,1
펩,U+D3A9,17,5,17,98,210,265,118,232,321,45,1
펪,U+D3AA,17,5,18,98,210,266,118,232,322,29,1
펫,U+D3AB,17,5,19,98,210,267,118,232,323,29,1
펬,U+D3AC,17,5,20,98,210,268,118,232,324,29,1
펭,U+D3AD,17,5,21,98,210,269,118,232,325,45,1
펮,U+D3AE,17,5,22,98,210,270,118,232,326,48,1
펯,U+D3AF,17,5,23,98,210,271,118,232,327,35,1
펰,U+D3B0,17,5,24,98,210,272,118,232,328,37,1
펱,U+D3B1,17,5,25,98,210,273,118,232,329,32,1
펲,U+D3B2,17,5,26,98,210,274,118,232,330,33,1
펳,U+D3B3,17,5,27,98,210,275,118,232,331,35,1
펴,U+D3B4,17,6,0,18,167,-1,18,189,-1,0,0
펵,U+D3B5,17,6,1,98,211,249,118,233,277,31,1
펶,U+D3B6,17,6,2,98,211,250,118,233,278,31,1
펷,U+D3B7,17,6,3,98,211,251,118,233,279,31,1
편,U+D3B8,17,6,4,98,211,252,118,233,280,31,1
펹,U+D3B9,17,6,5,98,211,253,118,233,281,31,1
펺,U+D3BA,17,6,6,98,211,254,118,233,282,31,1
펻,U+D3BB,17,6,7,98,211,255,118,233,283,31,1
펼,U+D3BC,17,6,8,98,211,256,118,233,284,31,1
펽,U+D3BD,17,6,9,98,211,257,118,233,285,31,1
펾,U+D3BE,17,6,10,98,211,258,118,233,286,31,1
펿,U+D3BF,17,6,11,98,211,259,118,233,287,31,1
폀,U+D3C0,17,6,12,98,211,260,118,233,288,31,1
폁,U+D3C1,17,6,13,98,211,261,118,233,289,31,1
폂,U+D3C2,17,6,14,98,211,262,118,233,290,31,1
폃,U+D3C3,17,6,15,98,211,263,118,233,291,31,1
폄,U+D3C4,17,6,16,98,211,264,118,233,292,31,1
폅,U+D3C5,17,6,17,98,211,265,118,233,293,31,1
폆,U+D3C6,17,6,18,98,211,266,118,233,294,31,1
폇,U+D3C7,17,6,19,98,211,267,118,233,295,31,1
폈,U+D3C8,17,6,20,98,211,268,118,233,296,31,1
평,U+D3C9,17,6,21,98,211,269,118,233,297,31,1
폊,U+D3CA,17,6,22,98,211,270,118,233,298,31,1
폋,U+D3CB,17,6,23,98,211,271,118,233,299,31,1
폌,U+D3CC,17,6,24,98,211,272,118,233,300,31,1
폍,U+D3CD,17,6,25,98,211,273,118,233,301,31,1
폎,U+D3CE,17,6,26,98,211,274,118,233,302,31,1
폏,U+D3CF,17,6,27,98,211,275,118,233,303,31,1
폐,U+D3D0,17,7,0,18,168,-1,18,190,-1,0,0
폑,U+D3D1,17,7,1,98,212,249,118,234,305,37,1
폒,U+D3D2,17,7,2,98,212,250,118,234,306,45,1
폓,U+D3D3,17,7,3,98,212,251,118,234,307,29,1
폔,U+D3D4,17,7,4,98,212,252,118,234,308,39,1
폕,U+D3D5,17,7,5,98,212,253,118,234,309,48,1
폖,U+D3D6,17,7,6,98,212,254,118,234,310,41,1
폗,U+D3D7,17,7,7,98,212,255,118,234,311,38,1
폘,U+D3D8,17,7,8,98,212,256,118,234,312,33,1
폙,U+D3D9,17,7,9,98,212,257,118,234,313,37,1
폚,U+D3DA,17,7,10,98,212,258,118,234,314,28,1
폛,U+D3DB,17,7,11,98,212,259,118,234,315,28,1
폜,U+D3DC,17,7,12,98,212,260,118,234,316,28,1
폝,U+D3DD,17,7,13,98,212,261,118,234,317,28,1
폞,U+D3DE,17,7,14,98,212,262,118,234,318,28,1
폟,U+D3DF,17,7,15,98,212,263,118,234,319,28,1
폠,U+D3E0,17,7,16,98,212,264,118,234,320,44,1
폡,U+D3E1,17,7,17,98,212,265,118,234,321,44,1
폢,U+D3E2,17,7,18,98,212,266,118,234,322,28,1
폣,U+D3E3,17,7,19,98,212,267,118,234,323,28,1
폤,U+D3E4,17,7,20,98,212,268,118,234,324,28,1
폥,U+D3E5,17,7,21,98,212,269,118,234,325,44,1
폦,U+D3E6,17,7,22,98,212,270,118,234,326,47,1
폧,U+D3E7,17,7,23,98,212,271,118,234,327,34,1
폨,U+D3E8,17,7,24,98,212,272,118,234,328,36,1
폩,U+D3E9,17,7,25,98,212,273,118,234,329,31,1
폪,U+D3EA,17,7,26,98,212,274,118,234,330,32,1
폫,U+D3EB,17,7,27,98,212,275,118,234,331,34,1
포,U+D3EC,17,8,0,38,169,-1,38,191,-1,0,0
폭,U+D3ED,17,8,1,118,213,277,138,235,333,43,1
폮,U+D3EE,17,8,2,118,213,278,138,235,334,49,1
폯,U+D3EF,17,8,3,118,213,279,138,235,335,69,1
폰,U+D3F0,17,8,4,118,213,280,138,235,336,50,1
폱,U+D3F1,17,8,5,118,213,281,138,235,337,51,1
폲,U+D3F2,17,8,6,118,213,282,138,235,338,53,1
폳,U+D3F3,17,8,7,118,213,283,138,235,339,49,1
폴,U+D3F4,17,8,8,118,213,284,138,235,340,49,1
폵,U+D3F5,17,8,9,118,213,285,138,235,341,59,1
폶,U+D3F6,17,8,10,118,213,286,138,235,342,57,1
폷,U+D3F7,17,8,11,118,213,287,138,235,343,57,1
폸,U+D3F8,17,8,12,118,213,288,138,235,344,71,1
폹,U+D3F9,17,8,13,118,213,289,138,235,345,51,1
폺,U+D3FA,17,8,14,118,213,290,138,235,346,57,1
폻,U+D3FB,17,8,15,118,213,291,138,235,347,67,1
폼,U+D3FC,17,8,16,118,213,292,138,235,348,56,1
폽,U+D3FD,17,8,17,118,213,293,138,235,349,56,1
폾,U+D3FE,17,8,18,118,213,294,138,235,350,75,1
폿,U+D3FF,17,8,19,118,213,295,138,235,351,61,1
퐀,U+D400,17,8,20,118,213,296,138,235,352,67,1
퐁,U+D401,17,8,21,118,213,297,138,235,353,65,1
퐂,U+D402,17,8,22,118,213,298,138,235,354,64,1
퐃,U+D403,17,8,23,118,213,299,138,235,355,55,1
퐄,U+D404,17,8,24,118,213,300,138,235,356,45,1
퐅,U+D405,17,8,25,118,213,301,138,235,357,51,1
퐆,U+D406,17,8,26,118,213,302,138,235,358,63,1
퐇,U+D407,17,8,27,118,213,303,138,235,359,59,1
퐈,U+D408,17,9,0,78,170,-1,78,192,-1,0,0
퐉,U+D409,17,9,1,158,214,333,158,236,249,12,1
퐊,U+D40A,17,9,2,158,214,334,158,236,250,18,1
퐋,U+D40B,17,9,3,158,214,335,158,236,251,38,1
퐌,U+D40C,17,9,4,158,214,336,158,236,252,19,1
퐍,U+D40D,17,9,5,158,214,337,158,236,253,20,1
퐎,U+D40E,17,9,6,158,214,338,158,236,254,22,1
퐏,U+D40F,17,9,7,158,214,339,158,236,255,18,1
퐐,U+D410,17,9,8,158,214,340,158,236,256,18,1
퐑,U+D411,17,9,9,158,214,341,158,236,257,28,1
퐒,U+D412,17,9,10,158,214,342,158,236,258,26,1
퐓,U+D413,17,9,11,158,214,343,158,236,259,26,1
퐔,U+D414,17,9,12,158,214,344,158,236,260,40,1
퐕,U+D415,17,9,13,158,214,345,158,236,261,20,1
퐖,U+D416,17,9,14,158,214,346,158,236,262,26,1
퐗,U+D417,17,9,15,158,214,347,158,236,263,36,1
퐘,U+D418,17,9,16,158,214,348,158,236,264,25,1
퐙,U+D419,17,9,17,158,214,349,158,236,265,25,1
퐚,U+D41A,17,9,18,158,214,350,158,236,266,44,1
퐛,U+D41B,17,9,19,158,214,351,158,236,267,30,1
퐜,U+D41C,17,9,20,158,214,352,158,236,268,36,1
퐝,U+D41D,17,9,21,158,214,353,158,236,269,34,1
퐞,U+D41E,17,9,22,158,214,354,158,236,270,33,1
퐟,U+D41F,17,9,23,158,214,355,158,236,271,24,1
퐠,U+D420,17,9,24,158,214,356,158,236,272,14,1
퐡,U+D421,17,9,25,158,214,357,158,236,273,20,1
퐢,U+D422,17,9,26,158,214,358,158,236,274,32,1
퐣,U+D423,17,9,27,158,214,359,158,236,275,28,1
퐤,U+D424,17,10,0,78,171,-1,78,193,-1,0,0
퐥,U+D425,17,10,1,158,215,333,158,237,305,19,1
퐦,U+D426,17,10,2,158,215,334,158,237,306,31,1
퐧,U+D427,17,10,3,158,215,335,158,237,307,37,1
퐨,U+D428,17,10,4,158,215,336,158,237,308,24,1
퐩,U+D429,17,10,5,158,215,337,158,237,309,40,1
퐪,U+D42A,17,10,6,158,215,338,158,237,310,33,1
퐫,U+D42B,17,10,7,158,215,339,158,237,311,22,1
퐬,U+D42C,17,10,8,158,215,340,158,237,312,23,1
퐭,U+D42D,17,10,9,158,215,341,158,237,313,35,1
퐮,U+D42E,17,10,10,158,215,342,158,237,314,26,1
퐯,U+D42F,17,10,11,158,215,343,158,237,315,26,1
퐰,U+D430,17,10,12,158,215,344,158,237,316,40,1
퐱,U+D431,17,10,13,158,215,345,158,237,317,20,1
퐲,U+D432,17,10,14,158,215,346,158,237,318,26,1
퐳,U+D433,17,10,15,158,215,347,158,237,319,36,1
퐴,U+D434,17,10,16,158,215,348,158,237,320,35,1
퐵,U+D435,17,10,17,158,215,349,158,237,321,35,1
퐶,U+D436,17,10,18,158,215,350,158,237,322,44,1
퐷,U+D437,17,10,19,158,215,351,158,237,323,30,1
퐸,U+D438,17,10,20,158,215,352,158,237,324,36,1
퐹,U+D439,17,10,21,158,215,353,158,237,325,38,1
퐺,U+D43A,17,10,22,158,215,354,158,237,326,22,1
퐻,U+D43B,17,10,23,158,215,355,158,237,327,26,1
퐼,U+D43C,17,10,24,158,215,356,158,237,328,20,1
퐽,U+D43D,17,10,25,158,215,357,158,237,329,23,1
퐾,U+D43E,17,10,26,158,215,358,158,237,330,32,1
퐿,U+D43F,17,10,27,158,215,359,158,237,331,32,1
푀,U+D440,17,11,0,78,172,-1,78,194,-1,0,0
푁,U+D441,17,11,1,158,216,333,158,238,277,12,1
푂,U+D442,17,11,2,158,216,334,158,238,278,18,1
푃,U+D443,17,11,3,158,216,335,158,238,279,38,1
푄,U+D444,17,11,4,158,216,336,158,238,280,19,1
푅,U+D445,17,11,5,158,216,337,158,238,281,20,1
푆,U+D446,17,11,6,158,216,338,158,238,282,22,1
푇,U+D447,17,11,7,158,216,339,158,238,283,18,1
푈,U+D448,17,11,8,158,216,340,158,238,284,18,1
푉,U+D449,17,11,9,158,216,341,158,238,285,28,1
푊,U+D44A,17,11,10,158,216,342,158,238,286,26,1
푋,U+D44B,17,11,11,158,216,343,158,238,287,26,1
푌,U+D44C,17,11,12,158,216,344,158,238,288,40,1
푍,U+D44D,17,11,13,158,216,345,158,238,289,20,1
푎,U+D44E,17,11,14,158,216,346,158,238,290,26,1
푏,U+D44F,17,11,15,158,216,347,158,238,291,36,1
푐,U+D450,17,11,16,158,216,348,158,238,292,25,1
푑,U+D451,17,11,17,158,216,349,158,238,293,25,1
푒,U+D452,17,11,18,158,216,350,158,238,294,44,1
푓,U+D453,17,11,19,158,216,351,158,238,295,30,1
푔,U+D454,17,11,20,158,216,352,158,238,296,36,1
푕,U+D455,17,11,21,158,216,353,158,238,297,34,1
푖,U+D456,17,11,22,158,216,354,158,238,298,33,1
푗,U+D457,17,11,23,158,216,355,158,238,299,24,1
푘,U+D458,17,11,24,158,216,356,158,238,300,14,1
푙,U+D459,17,11,25,158,216,357,158,238,301,20,1
푚,U+D45A,17,11,26,158,216,358,158,238,302,32,1
푛,U+D45B,17,11,27,158,216,359,158,238,303,28,1
표,U+D45C,17,12,0,38,173,-1,38,195,-1,0,0
푝,U+D45D,17,12,1,118,217,277,138,239,333,44,1
푞,U+D45E,17,12,2,118,217,278,138,239,334,50,1
푟,U+D45F,17,12,3,118,217,279,138,239,335,70,1
푠,U+D460,17,12,4,118,217,280,138,239,336,51,1
푡,U+D461,17,12,5,118,217,281,138,239,337,52,1
푢,U+D462,17,12,6,118,217,282,138,239,338,54,1
푣,U+D463,17,12,7,118,217,283,138,239,339,50,1
푤,U+D464,17,12,8,118,217,284,138,239,340,50,1
푥,U+D465,17,12,9,118,217,285,138,239,341,60,1
푦,U+D466,17,12,10,118,217,286,138,239,342,58,1
푧,U+D467,17,12,11,118,217,287,138,239,343,58,1
푨,U+D468,17,12,12,118,217,288,138,239,344,72,1
푩,U+D469,17,12,13,118,217,289,138,239,345,52,1
푪,U+D46A,17,12,14,118,217,290,138,239,346,58,1
푫,U+D46B,17,12,15,118,217,291,138,239,347,68,1
푬,U+D46C,17,12,16,118,217,292,138,239,348,57,1
푭,U+D46D,17,12,17,118,217,293,138,239,349,57,1
푮,U+D46E,17,12,18,118,217,294,138,239,350,76,1
푯,U+D46F,17,12,19,118,217,295,138,239,351,62,1
푰,U+D470,17,12,20,118,217,296,138,239,352,68,1
푱,U+D471,17,12,21,118,217,297,138,239,353,66,1
푲,U+D472,17,12,22,118,217,298,138,239,354,65,1
푳,U+D473,17,12,23,118,217,299,138,239,355,56,1
푴,U+D474,17,12,24,118,217,300,138,239,356,46,1
푵,U+D475,17,12,25,118,217,301,138,239,357,52,1
푶,U+D476,17,12,26,118,217,302,138,239,358,64,1
푷,U+D477,17,12,27,118,217,303,138,239,359,60,1
푸,U+D478,17,13,0,58,174,-1,58,196,-1,0,0
푹,U+D479,17,13,1,138,218,305,138,240,333,19,1
푺,U+D47A,17,13,2,138,218,306,138,240,334,31,1
푻,U+D47B,17,13,3,138,218,307,138,240,335,37,1
푼,U+D47C,17,13,4,138,218,308,138,240,336,23,1
푽,U+D47D,17,13,5,138,218,309,138,240,337,39,1
푾,U+D47E,17,13,6,138,218,310,138,240,338,33,1
푿,U+D47F,17,13,7,138,218,311,138,240,339,22,1
풀,U+D480,17,13,8,138,218,312,138,240,340,23,1
풁,U+D481,17,13,9,138,218,313,138,240,341,35,1
풂,U+D482,17,13,10,138,218,314,138,240,342,26,1
풃,U+D483,17,13,11,138,218,315,138,240,343,26,1
풄,U+D484,17,13,12,138,218,316,138,240,344,40,1
풅,U+D485,17,13,13,138,218,317,138,240,345,20,1
풆,U+D486,17,13,14,138,218,318,138,240,346,26,1
풇,U+D487,17,13,15,138,218,319,138,240,347,36,1
품,U+D488,17,13,16,138,218,320,138,240,348,35,1
풉,U+D489,17,13,17,138,218,321,138,240,349,34,1
풊,U+D48A,17,13,18,138,218,322,138,240,350,43,1
풋,U+D48B,17,13,19,138,218,323,138,240,351,29,1
풌,U+D48C,17,13,20,138,218,324,138,240,352,35,1
풍,U+D48D,17,13,21,138,218,325,138,240,353,37,1
풎,U+D48E,17,13,22,138,218,326,138,240,354,22,1
풏,U+D48F,17,13,23,138,218,327,138,240,355,25,1
풐,U+D490,17,13,24,138,218,328,138,240,356,20,1
풑,U+D491,17,13,25,138,218,329,138,240,357,23,1
풒,U+D492,17,13,26,138,218,330,138,240,358,32,1
풓,U+D493,17,13,27,138,218,331,138,240,359,31,1
풔,U+D494,17,14,0,78,175,-1,98,197,-1,0,0
풕,U+D495,17,14,1,158,219,333,158,241,277,12,1
풖,U+D496,17,14,2,158,219,334,158,241,278,18,1
풗,U+D497,17,14,3,158,219,335,158,241,279,38,1
풘,U+D498,17,14,4,158,219,336,158,241,280,19,1
풙,U+D499,17,14,5,158,219,337,158,241,281,20,1
풚,U+D49A,17,14,6,158,219,338,158,241,282,22,1
풛,U+D49B,17,14,7,158,219,339,158,241,283,18,1
풜,U+D49C,17,14,8,158,219,340,158,241,284,18,1
풝,U+D49D,17,14,9,158,219,341,158,241,285,28,1
풞,U+D49E,17,14,10,158,219,342,158,241,286,26,1
풟,U+D49F,17,14,11,158,219,343,158,241,287,26,1
풠,U+D4A0,17,14,12,158,219,344,158,241,288,40,1
풡,U+D4A1,17,14,13,158,219,345,158,241,289,20,1
풢,U+D4A2,17,14,14,158,219,346,158,241,290,26,1
풣,U+D4A3,17,14,15,158,219,347,158,241,291,36,1
풤,U+D4A4,17,14,16,158,219,348,158,241,292,25,1
풥,U+D4A5,17,14,17,158,219,349,158,241,293,25,1
풦,U+D4A6,17,14,18,158,219,350,158,241,294,44,1
풧,U+D4A7,17,14,19,158,219,351,158,241,295,30,1
풨,U+D4A8,17,14,20,158,219,352,158,241,296,36,1
풩,U+D4A9,17,14,21,158,219,353,158,241,297,34,1
풪,U+D4AA,17,14,22,158,219,354,158,241,298,33,1
풫,U+D4AB,17,14,23,158,219,355,158,241,299,24,1
풬,U+D4AC,17,14,24,158,219,356,158,241,300,14,1
풭,U+D4AD,17,14,25,158,219,357,158,241,301,20,1
풮,U+D4AE,17,14,26,158,219,358,158,241,302,32,1
풯,U+D4AF,17,14,27,158,219,359,158,241,303,28,1
풰,U+D4B0,17,15,0,78,176,-1,98,198,-1,0,0
풱,U+D4B1,17,15,1,158,220,333,158,242,305,19,1
풲,U+D4B2,17,15,2,158,220,334,158,242,306,31,1
풳,U+D4B3,17,15,3,158,220,335,158,242,307,37,1
풴,U+D4B4,17,15,4,158,220,336,158,242,308,24,1
풵,U+D4B5,17,15,5,158,220,337,158,242,309,40,1
풶,U+D4B6,17,15,6,158,220,338,158,242,310,33,1
풷,U+D4B7,17,15,7,158,220,339,158,242,311,22,1
풸,U+D4B8,17,15,8,158,220,340,158,242,312,23,1
풹,U+D4B9,17,15,9,158,220,341,158,242,313,35,1
풺,U+D4BA,17,15,10,158,220,342,158,242,314,26,1
풻,U+D4BB,17,15,11,158,220,343,158,242,315,26,1
풼,U+D4BC,17,15,12,158,220,344,158,242,316,40,1
풽,U+D4BD,17,15,13,158,220,345,158,242,317,20,1
풾,U+D4BE,17,15,14,158,220,346,158,242,318,26,1
풿,U+D4BF,17,15,15,158,220,347,158,242,319,36,1
퓀,U+D4C0,17,15,16,158,220,348,158,242,320,35,1
퓁,U+D4C1,17,15,17,158,220,349,158,242,321,35,1
퓂,U+D4C2,17,15,18,158,220,350,158,242,322,44,1
퓃,U+D4C3,17,15,19,158,220,351,158,242,323,30,1
퓄,U+D4C4,17,15,20,158,220,352,158,242,324,36,1
퓅,U+D4C5,17,15,21,158,220,353,158,242,325,38,1
퓆,U+D4C6,17,15,22,158,220,354,158,242,326,22,1
퓇,U+D4C7,17,15,23,158,220,355,158,242,327,26,1
퓈,U+D4C8,17,15,24,158,220,356,158,242,328,20,1
퓉,U+D4C9,17,15,25,158,220,357,158,242,329,23,1
퓊,U+D4CA,17,15,26,158,220,358,158,242,330,32,1
퓋,U+D4CB,17,15,27,158,220,359,158,242,331,32,1
퓌,U+D4CC,17,16,0,78,177,-1,98,199,-1,0,0
퓍,U+D4CD,17,16,1,158,221,333,158,243,277,12,1
퓎,U+D4CE,17,16,2,158,221,334,158,243,278,18,1
퓏,U+D4CF,17,16,3,158,221,335,158,243,279,38,1
퓐,U+D4D0,17,16,4,158,221,336,158,243,280,19,1
퓑,U+D4D1,17,16,5,158,221,337,158,243,281,20,1
퓒,U+D4D2,17,16,6,158,221,338,158,243,282,22,1
퓓,U+D4D3,17,16,7,158,221,339,158,243,283,18,1
퓔,U+D4D4,17,16,8,158,221,340,158,243,284,18,1
퓕,U+D4D5,17,16,9,158,221,341,158,243,285,28,1
퓖,U+D4D6,17,16,10,158,221,342,158,243,286,26,1
퓗,U+D4D7,17,16,11,158,221,343,158,243,287,26,1
퓘,U+D4D8,17,16,12,158,221,344,158,243,288,40,1
퓙,U+D4D9,17,16,13,158,221,345,158,243,289,20,1
퓚,U+D4DA,17,16,14,158,221,346,158,243,290,26,1
퓛,U+D4DB,17,16,15,158,221,347,158,243,291,36,1
퓜,U+D4DC,17,16,16,158,221,348,158,243,292,25,1
퓝,U+D4DD,17,16,17,158,221,349,158,243,293,25,1
퓞,U+D4DE,17,16,18,158,221,350,158,243,294,44,1
퓟,U+D4DF,17,16,19,158,221,351,158,243,295,30,1
퓠,U+D4E0,17,16,20,158,221,352,158,243,296,36,1
퓡,U+D4E1,17,16,21,158,221,353,158,243,297,34,1
퓢,U+D4E2,17,16,22,158,221,354,158,243,298,33,1
퓣,U+D4E3,17,16,23,158,221,355,158,243,299,24,1
퓤,U+D4E4,17,16,24,158,221,356,158,243,300,14,1
퓥,U+D4E5,17,16,25,158,221,357,158,243,301,20,1
퓦,U+D4E6,17,16,26,158,221,358,158,243,302,32,1
퓧,U+D4E7,17,16,27,158,221,359,158,243,303,28,1
퓨,U+D4E8,17,17,0,58,178,-1,58,200,-1,0,0
퓩,U+D4E9,17,17,1,138,222,305,138,244,333,18,1
퓪,U+D4EA,17,17,2,138,222,306,138,244,334,31,1
퓫,U+D4EB,17,17,3,138,222,307,138,244,335,36,1
퓬,U+D4EC,17,17,4,138,222,308,138,244,336,23,1
퓭,U+D4ED,17,17,5,138,222,309,138,244,337,39,1
퓮,U+D4EE,17,17,6,138,222,310,138,244,338,33,1
퓯,U+D4EF,17,17,7,138,222,311,138,244,339,21,1
퓰,U+D4F0,17,17,8,138,222,312,138,244,340,22,1
퓱,U+D4F1,17,17,9,138,222,313,138,244,341,35,1
퓲,U+D4F2,17,17,10,138,222,314,138,244,342,25,1
퓳,U+D4F3,17,17,11,138,222,315,138,244,343,25,1
퓴,U+D4F4,17,17,12,138,222,316,138,244,344,39,1
퓵,U+D4F5,17,17,13,138,222,317,138,244,345,19,1
퓶,U+D4F6,17,17,14,138,222,318,138,244,346,25,1
퓷,U+D4F7,17,17,15,138,222,319,138,244,347,35,1
퓸,U+D4F8,17,17,16,138,222,320,138,244,348,34,1
퓹,U+D4F9,17,17,17,138,222,321,138,244,349,34,1
퓺,U+D4FA,17,17,18,138,222,322,138,244,350,42,1
퓻,U+D4FB,17,17,19,138,222,323,138,244,351,29,1
퓼,U+D4FC,17,17,20,138,222,324,138,244,352,36,1
퓽,U+D4FD,17,17,21,138,222,325,138,244,353,37,1
퓾,U+D4FE,17,17,22,138,222,326,138,244,354,22,1
퓿,U+D4FF,17,17,23,138,222,327,138,244,355,25,1
픀,U+D500,17,17,24,138,222,328,138,244,356,19,1
픁,U+D501,17,17,25,138,222,329,138,244,357,22,1
픂,U+D502,17,17,26,138,222,330,138,244,358,32,1
픃,U+D503,17,17,27,138,222,331,138,244,359,32,1
프,U+D504,17,18,0,38,179,-1,38,201,-1,0,0
픅,U+D505,17,18,1,118,223,277,138,245,333,46,1
픆,U+D506,17,18,2,118,223,278,138,245,334,52,1
픇,U+D507,17,18,3,118,223,279,138,245,335,72,1
픈,U+D508,17,18,4,118,223,280,138,245,336,53,1
픉,U+D509,17,18,5,118,223,281,138,245,337,54,1
픊,U+D50A,17,18,6,118,223,282,138,245,338,56,1
픋,U+D50B,17,18,7,118,223,283,138,245,339,52,1
플,U+D50C,17,18,8,118,223,284,138,245,340,52,1
픍,U+D50D,17,18,9,118,223,285,138,245,341,62,1
픎,U+D50E,17,18,10,118,223,286,138,245,342,60,1
픏,U+D50F,17,18,11,118,223,287,138,245,343,60,1
픐,U+D510,17,18,12,118,223,288,138,245,344,74,1
픑,U+D511,17,18,13,118,223,289,138,245,345,54,1
픒,U+D512,17,18,14,118,223,290,138,245,346,60,1
픓,U+D513,17,18,15,118,223,291,138,245,347,70,1
픔,U+D514,17,18,16,118,223,292,138,245,348,59,1
픕,U+D515,17,18,17,118,223,293,138,245,349,59,1
픖,U+D516,17,18,18,118,223,294,138,245,350,78,1
픗,U+D517,17,18,19,118,223,295,138,245,351,64,1
픘,U+D518,17,18,20,118,223,296,138,245,352,70,1
픙,U+D519,17,18,21,118,223,297,138,245,353,68,1
픚,U+D51A,17,18,22,118,223,298,138,245,354,67,1
픛,U+D51B,17,18,23,118,223,299,138,245,355,58,1
픜,U+D51C,17,18,24,118,223,300,138,245,356,48,1
픝,U+D51D,17,18,25,118,223,301,138,245,357,54,1
픞,U+D51E,17,18,26,118,223,302,138,245,358,66,1
픟,U+D51F,17,18,27,118,223,303,138,245,359,62,1
픠,U+D520,17,19,0,78,180,-1,78,202,-1,0,0
픡,U+D521,17,19,1,158,224,333,158,246,277,12,1
픢,U+D522,17,19,2,158,224,334,158,246,278,18,1
픣,U+D523,17,19,3,158,224,335,158,246,279,38,1
픤,U+D524,17,19,4,158,224,336,158,246,280,19,1
픥,U+D525,17,19,5,158,224,337,158,246,281,20,1
픦,U+D526,17,19,6,158,224,338,158,246,282,22,1
픧,U+D527,17,19,7,158,224,339,158,246,283,18,1
픨,U+D528,17,19,8,158,224,340,158,246,284,18,1
픩,U+D529,17,19,9,158,224,341,158,246,285,28,1
픪,U+D52A,17,19,10,158,224,342,158,246,286,26,1
픫,U+D52B,17,19,11,158,224,343,158,246,287,26,1
픬,U+D52C,17,19,12,158,224,344,158,246,288,40,1
픭,U+D52D,17,19,13,158,224,345,158,246,289,20,1
픮,U+D52E,17,19,14,158,224,346,158,246,290,26,1
픯,U+D52F,17,19,15,158,224,347,158,246,291,36,1
픰,U+D530,17,19,16,158,224,348,158,246,292,25,1
픱,U+D531,17,19,17,158,224,349,158,246,293,25,1
픲,U+D532,17,19,18,158,224,350,158,246,294,44,1
픳,U+D533,17,19,19,158,224,351,158,246,295,30,1
픴,U+D534,17,19,20,158,224,352,158,246,296,36,1
픵,U+D535,17,19,21,158,224,353,158,246,297,34,1
