offset,original,current,classification
0x820BF,81,9D,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820C0,00,DE,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820C1,00,77,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820C2,00,A1,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820C3,00,DD,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820C4,5C,10,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820C5,71,DD,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820C6,DD,F2,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820C7,39,00,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820C8,DD,DE,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820C9,03,27,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820CA,53,37,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820CB,2A,A1,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820CC,2D,45,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820CD,DF,DD,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820CE,5F,2B,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820CF,44,A1,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820D0,00,0B,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820D1,00,A1,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820D2,00,8B,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820D3,00,69,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820D4,26,00,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820D5,6D,DD,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820D6,DD,2F,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820D7,35,70,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820D8,1C,45,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820D9,DD,1E,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820DA,72,00,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820DB,DD,DE,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820DC,18,2B,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820DD,DE,35,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820DE,C8,DD,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820DF,00,CF,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820E0,D1,00,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820E1,53,00,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820E2,DD,01,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820E3,A1,03,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820E4,DE,09,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820E5,BE,64,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820E6,DE,17,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820E7,EB,A1,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820E8,00,DD,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820E9,00,96,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820EA,00,30,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820EB,00,DD,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820EC,BC,5B,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820ED,57,00,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820EE,DD,09,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820EF,02,2E,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820F0,34,DD,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820F1,DE,08,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820F2,BE,DE,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820F3,DD,5C,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820F4,E7,A1,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820F5,00,DD,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820F6,00,10,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820F7,00,DD,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820F8,4E,F2,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820F9,65,00,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820FA,7C,09,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820FB,1C,66,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820FC,DE,01,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820FD,F2,A1,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820FE,00,1C,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x820FF,00,04,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82100,53,A1,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82102,A0,32,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82103,7F,DE,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82104,1C,67,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82105,DD,00,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82106,10,09,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82107,00,7C,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82108,DD,A1,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82109,56,DD,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8210A,BC,90,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8210B,57,DD,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8210C,47,2B,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8210D,1C,A1,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8210E,DD,7A,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8210F,10,DD,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82110,00,9F,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82112,00,15,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82113,00,DD,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82114,DD,66,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82115,60,03,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82116,34,DD,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82117,AF,5B,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82118,57,A1,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82119,1C,1E,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8211A,DF,03,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8211B,34,DD,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8211C,00,5B,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8211E,00,28,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8211F,00,03,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82120,6F,DD,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82121,65,30,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82122,81,DD,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82123,34,5B,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82124,DD,A1,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82125,8F,DD,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82126,DD,93,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82127,9D,DD,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82128,00,5B,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8212A,00,15,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8212B,00,DD,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8212C,77,D4,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8212D,57,A1,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8212E,DE,DD,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8212F,3D,FC,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82130,DE,8F,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82131,2D,DD,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82132,00,C2,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82134,65,00,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82135,60,74,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82136,AB,06,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82137,64,08,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82138,1C,00,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82139,1B,00,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8213A,43,00,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8213B,89,00,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8213C,00,02,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8213F,00,15,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82140,D1,E4,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82141,A2,00,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82142,60,02,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82143,42,34,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82144,D8,82,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82145,93,00,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82146,DD,02,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82147,4C,34,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82148,89,29,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8214A,00,02,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8214B,00,A2,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8214C,57,B4,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8214D,64,AD,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8214E,67,05,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8214F,DD,08,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82150,9E,00,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82151,DD,00,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82152,52,00,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82153,89,00,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82154,00,01,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82155,00,EA,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82156,00,9A,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82158,4E,00,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82159,57,00,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8215A,31,00,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8215B,A6,00,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8215D,05,50,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8215E,DD,00,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8215F,18,00,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82160,DD,01,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82161,4A,DE,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82162,00,4F,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82164,4E,DD,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82165,57,90,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82166,31,00,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82167,A6,00,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82168,36,DD,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82169,26,F7,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8216A,DD,00,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8216B,2B,00,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8216C,B9,00,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8216D,DD,00,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8216E,B2,00,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82170,04,AD,CATALOG_POINTER
0x82171,C7,B0,CATALOG_POINTER
0x82174,08,18,CATALOG_POINTER
0x82175,C7,BB,CATALOG_POINTER
0x82178,10,8D,CATALOG_POINTER
0x82179,C7,BE,CATALOG_POINTER
0x8217C,18,D3,CATALOG_POINTER
0x8217D,C7,BE,CATALOG_POINTER
0x82180,20,C0,CATALOG_POINTER
0x82181,C7,AE,CATALOG_POINTER
0x82184,28,D3,CATALOG_POINTER
0x82185,C7,BE,CATALOG_POINTER
0x82188,30,76,CATALOG_POINTER
0x82189,C7,C1,CATALOG_POINTER
0x8218C,38,FF,CATALOG_POINTER
0x8218D,C7,AD,CATALOG_POINTER
0x82190,40,D4,CATALOG_POINTER
0x82191,C7,AB,CATALOG_POINTER
0x82194,4C,08,CATALOG_POINTER
0x82195,C7,AB,CATALOG_POINTER
0x82198,5C,E8,CATALOG_POINTER
0x82199,C7,BE,CATALOG_POINTER
0x8219C,64,82,CATALOG_POINTER
0x8219D,C7,B1,CATALOG_POINTER
0x821A0,70,1F,CATALOG_POINTER
0x821A1,C7,C2,CATALOG_POINTER
0x821A4,7C,C0,CATALOG_POINTER
0x821A5,C7,AD,CATALOG_POINTER
0x821A8,88,3D,CATALOG_POINTER
0x821A9,C7,BD,CATALOG_POINTER
0x821AC,94,60,CATALOG_POINTER
0x821AD,C7,C8,CATALOG_POINTER
0x821B0,A4,4A,CATALOG_POINTER
0x821B4,B0,28,CATALOG_POINTER
0x821B5,C7,D1,CATALOG_POINTER
0x821B8,BC,EB,CATALOG_POINTER
0x821B9,C7,AF,CATALOG_POINTER
0x821BC,C4,92,CATALOG_POINTER
0x821BD,C7,AB,CATALOG_POINTER
0x821C0,D0,7D,CATALOG_POINTER
0x821C1,C7,BD,CATALOG_POINTER
0x821C4,DC,FA,CATALOG_POINTER
0x821C5,C7,C8,CATALOG_POINTER
0x821C8,EC,7C,CATALOG_POINTER
0x821C9,C7,AB,CATALOG_POINTER
0x821CC,F8,55,CATALOG_POINTER
0x821CD,C7,BD,CATALOG_POINTER
0x821D0,04,9D,CATALOG_POINTER
0x821D1,C8,C7,CATALOG_POINTER
0x821D4,10,5D,CATALOG_POINTER
0x821D5,C8,BD,CATALOG_POINTER
0x821D8,1C,84,CATALOG_POINTER
0x821D9,C8,AA,CATALOG_POINTER
0x821DC,2C,3D,CATALOG_POINTER
0x821DD,C8,C3,CATALOG_POINTER
0x821E0,34,AF,CATALOG_POINTER
0x821E1,C8,AF,CATALOG_POINTER
0x821E4,3C,30,CATALOG_POINTER
0x821E5,C8,C1,CATALOG_POINTER
0x821E8,48,66,CATALOG_POINTER
0x821E9,C8,AB,CATALOG_POINTER
0x821EC,54,5C,CATALOG_POINTER
0x821ED,C8,C2,CATALOG_POINTER
0x821F0,60,EE,CATALOG_POINTER
0x821F4,6C,B6,CATALOG_POINTER
0x821F5,C8,C2,CATALOG_POINTER
0x821F8,78,D8,CATALOG_POINTER
0x821F9,C8,AE,CATALOG_POINTER
0x821FC,80,50,CATALOG_POINTER
0x821FD,C8,AB,CATALOG_POINTER
0x82200,8C,56,CATALOG_POINTER
0x82201,C8,B9,CATALOG_POINTER
0x82204,98,6E,CATALOG_POINTER
0x82205,C8,AC,CATALOG_POINTER
0x82208,A4,20,CATALOG_POINTER
0x82209,C8,B6,CATALOG_POINTER
0x8220C,B4,9C,CATALOG_POINTER
0x8220D,C8,B6,CATALOG_POINTER
0x82210,C4,A4,CATALOG_POINTER
0x82211,C8,C0,CATALOG_POINTER
0x82214,D4,B3,CATALOG_POINTER
0x82215,C8,AB,CATALOG_POINTER
0x82218,E0,78,CATALOG_POINTER
0x82219,C8,BE,CATALOG_POINTER
0x8221C,EC,1C,CATALOG_POINTER
0x8221D,C8,C1,CATALOG_POINTER
0x82220,F8,95,CATALOG_POINTER
0x82221,C8,BD,CATALOG_POINTER
0x82224,00,AD,CATALOG_POINTER
0x82225,C9,BD,CATALOG_POINTER
0x82228,08,26,CATALOG_POINTER
0x82229,C9,C1,CATALOG_POINTER
0x8222C,14,F9,CATALOG_POINTER
0x8222D,C9,BB,CATALOG_POINTER
0x82230,20,6D,CATALOG_POINTER
0x82231,C9,BC,CATALOG_POINTER
0x82234,2C,E1,CATALOG_POINTER
0x82235,C9,BE,CATALOG_POINTER
0x82238,34,AC,CATALOG_POINTER
0x82239,C9,BA,CATALOG_POINTER
0x8223C,40,71,CATALOG_POINTER
0x8223D,C9,AB,CATALOG_POINTER
0x82240,4C,5D,CATALOG_POINTER
0x82241,C9,BD,CATALOG_POINTER
0x82244,58,BB,CATALOG_POINTER
0x82245,C9,C8,CATALOG_POINTER
0x82248,64,66,CATALOG_POINTER
0x82249,C9,C7,CATALOG_POINTER
0x8224C,E7,E0,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8224D,07,CB,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8224E,E7,E9,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8224F,06,CD,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82250,30,EA,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82251,AC,07,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82252,DE,E9,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82253,92,5C,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82254,2F,9C,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82255,20,E9,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82256,46,D4,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82257,33,E9,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82258,32,74,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82259,27,E9,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8225A,2B,A4,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8225B,00,9C,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8225C,E7,E9,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8225D,02,90,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8225E,30,DF,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8225F,D0,88,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82260,B1,E9,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82261,24,BB,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82262,E7,9C,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82263,05,E9,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82264,30,83,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82265,6B,E0,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82266,34,BE,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82267,80,DE,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82268,2F,D9,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82269,DD,E9,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8226A,E0,2C,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8226B,44,E9,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8226C,27,2D,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8226D,2B,00,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8226E,00,E0,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8226F,00,5C,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82270,E7,E9,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82271,03,5F,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82272,30,E9,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82273,74,4F,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82274,DC,9C,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82275,DD,E0,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82276,79,48,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82277,DE,DF,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82278,B8,41,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82279,24,E9,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8227A,E7,4D,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8227B,08,9C,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8227C,30,DE,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8227D,47,C8,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8227E,DB,E9,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8227F,65,BF,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82280,62,EA,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82281,47,07,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82282,2F,E9,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82283,DE,17,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82284,59,9C,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82285,DE,E9,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82286,6F,04,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82287,1E,E9,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82288,27,15,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82289,2B,E9,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8228A,00,2C,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8228B,00,E9,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8228C,E7,2D,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8228D,01,00,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8228E,30,E9,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8228F,DD,A1,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82290,80,E0,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82291,61,E5,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82292,2F,9C,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82293,DE,E0,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82294,0A,48,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82295,2D,DF,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82296,30,41,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82297,70,E9,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82298,3A,4D,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x82299,1B,9C,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8229A,00,E9,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8229B,00,83,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8229C,E7,E0,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8229D,03,BE,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8229E,30,EA,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x8229F,DD,07,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x822A0,4E,E9,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x822A1,D6,93,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x822A2,34,E9,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x822A3,DD,0A,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x822A4,60,E9,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x822A5,53,15,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x822A6,1E,E9,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x822A7,27,2C,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x822A8,2B,E9,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x822A9,00,0F,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x822AA,00,E0,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x822AB,00,47,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x822AC,E7,00,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x822AD,02,E0,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x822AE,30,52,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x822AF,9D,E9,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x822B0,DD,42,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x822B1,97,E9,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x822B2,24,AA,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x822B3,E7,9C,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x822B4,03,E9,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x822B5,30,07,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
0x822B6,DD,E0,CATALOG_OR_CURRENT_TEXT_AND_ALIGNMENT
