pointer_offset,source_offset,category,label,japanese,encoded_bytes,patched_pointer_changed,patched_payload_changed,residual_japanese,raw_hex,confirmed_text_pool
0x81C5C,0x81A38,confirmed_ui_table,character_name[68],<N:ク:12><N:リ:12>ートサー<N:へ:4>ント,10,True,True,False,80 6F 31 5C 77 31 DD F7 34 5C,True
0x81C60,0x81A44,confirmed_ui_table,character_name[69],修行僧,4,True,True,False,DD BF 74 84,True
0x81C64,0x81A4C,confirmed_ui_table,character_name[70],ラマダ大僧正,6,True,True,False,57 64 67 50 84 C7,True
0x81C68,0x81A54,confirmed_ui_table,character_name[71],<N:ク:12>ラ・アピス,6,True,True,False,80 57 2C 42 72 47,True
0x81C6C,0x81A5C,confirmed_ui_table,character_name[72],ニ・アピス,5,True,True,False,D1 2C 42 72 47,True
0x81C70,0x81A64,confirmed_ui_table,character_name[73],ラリュウ<N:午:15>,6,True,True,False,57 6B AB 71 DD 4E,True
0x81C74,0x81A6C,confirmed_ui_table,character_name[74],<N:ヒ:5>ョウエン<N:午:15>,9,True,True,False,DD B5 69 71 DD 23 34 DD 4E,True
0x81C78,0x81A78,confirmed_ui_table,character_name[75],ムル・アピス,6,True,True,False,D8 53 2C 42 72 47,True
0x81C7C,0x81A80,confirmed_ui_table,character_name[76],ラ・アピス,5,True,True,False,57 2C 42 72 47,True
0x81C80,0x81A88,confirmed_ui_table,character_name[77],ちょこ,3,True,True,False,4B 73 2E,True
0x81C84,0x81A8C,confirmed_ui_table,character_name[78],たからばこ,5,True,True,False,1F 20 33 58 2E,True
0x81C88,0x81A94,confirmed_ui_table,character_name[79],たからばこ,5,True,True,False,1F 20 33 58 2E,True
0x81C8C,0x81A9C,confirmed_ui_table,character_name[80],<N:ゲ:16>ラック,5,True,False,False,DD 6D 57 82 4E,True
0x81C94,0x81AA8,confirmed_ui_table,character_name[82],モフリー,4,True,True,False,5F A6 6B 31,True
0x81C98,0x81AB0,confirmed_ui_table,character_name[83],フウジン,4,True,True,False,A6 71 7F 34,True
0x81C9C,0x81AB8,confirmed_ui_table,character_name[84],ラ<N:｣:11>ジン,4,True,True,False,57 65 7F 34,True
0x81CA0,0x81AC0,confirmed_ui_table,character_name[85],オトン,3,True,False,False,8F 95 34,True
0x81CA4,0x81AC4,confirmed_ui_table,character_name[86],ちょこ,3,True,True,False,4B 73 2E,True
0x81CA8,0x81AC8,confirmed_ui_table,character_name[87],へモジー,5,True,True,False,DD 3B 5F 7F 31,True
0x81CDC,0x81B00,confirmed_ui_table,character_name[100],ダークアーク,6,True,True,False,67 31 4E 42 31 4E,True
0x81CE0,0x81B08,confirmed_ui_table,character_name[101],ダークククル,6,True,True,False,67 31 4E 4E 4E 53,True
0x81CE4,0x81B10,confirmed_ui_table,character_name[102],ダークトッシュ,7,True,True,False,67 31 4E 5C 82 60 AB,True
0x81CE8,0x81B18,confirmed_ui_table,character_name[103],ダークポニ,5,True,True,False,67 31 4E D7 D1,True
0x81CEC,0x81B20,confirmed_ui_table,character_name[104],ダーク<N:ニ:13>ーゲン,9,True,True,False,67 31 4E DD 3C 31 DD 4D 34,True
0x81CF0,0x81B2C,confirmed_ui_table,character_name[105],ダーク<N:｣:11>ー<N:力:5>,7,True,False,False,67 31 4E 65 31 DD 02,True
0x81CF4,0x81B34,confirmed_ui_table,character_name[106],ダークマーシャル,8,True,False,False,67 31 4E 64 31 60 D6 53,True
0x81CF8,0x81B40,confirmed_ui_table,character_name[107],ダークチョン<N:力:5>ラ,9,True,True,False,67 31 4E 6C 69 34 DD 02 57,True
0x81E38,0x81CFC,confirmed_ui_table,region_name[0],スメリア<N:空:2>港,8,True,True,False,47 78 6B 42 DD 18 DD 4A,True
0x81E3C,0x81D08,confirmed_ui_table,region_name[1],トウウ<N:ｲ:6>ル,7,True,True,False,5C 71 DD 39 DD 03 53,True
0x81E40,0x81D10,confirmed_ui_table,region_name[2],パ<N:リ:12>ンシア城,7,True,True,False,A3 6F 34 60 42 DD 17,True
0x81E44,0x81D18,confirmed_ui_table,region_name[3],オルカスの丘,8,True,True,False,8F 53 DD 56 47 1C DE F2,True
0x81E48,0x81D24,confirmed_ui_table,region_name[4],封印の滝,7,True,True,False,DD 0F DD 44 1C DE 31,True
0x81E4C,0x81D2C,confirmed_ui_table,region_name[5],ニル<N:卞:16>平原,8,True,True,False,D1 53 DD A1 DE BE DE EB,True
0x81E50,0x81D38,confirmed_ui_table,region_name[6],カラ<N:力:5>ン平野,9,True,True,False,BC 57 DD 02 34 DE BE DD E7,True
0x81E54,0x81D44,confirmed_ui_table,region_name[7],ク<N:｣:11>ナの丘,6,True,True,False,4E 65 7C 1C DE F2,True
0x81E58,0x81D4C,confirmed_ui_table,region_name[8],ミルマーナ<N:空:2>港,10,True,True,False,DD 3A 53 64 31 7C DD 18 DD 4A,True
0x81E5C,0x81D58,confirmed_ui_table,region_name[9],首都の軍本部,9,True,True,False,DE DD DE 98 1C BA 92 DD 25,True
0x81E60,0x81D64,confirmed_ui_table,region_name[10],トヨー<N:ゲ:16>の森,9,True,True,False,5C DD 14 31 DD 6D 1C DD 10,True
0x81E64,0x81D70,confirmed_ui_table,region_name[11],ルワジの森,7,True,True,False,53 DD A0 7F 1C DD 10,True
0x81E68,0x81D78,confirmed_ui_table,region_name[12],カカラスの森,8,True,True,False,DD 56 BC 57 47 1C DD 10,True
0x81E6C,0x81D84,confirmed_ui_table,region_name[13],センバラの沼,8,True,True,False,DD 60 34 AF 57 1C DF 34,True
0x81E70,0x81D90,confirmed_ui_table,region_name[14],<N:ク:12><N:リ:12><N:｣:11>シーヌ<N:空:2>港,11,True,True,False,80 6F 65 60 31 DD C7 DD 18 DD 4A,True
0x81E74,0x81D9C,confirmed_ui_table,region_name[15],ラマダ寺,5,True,True,False,57 64 67 DD 9E,True
0x81E78,0x81DA4,confirmed_ui_table,region_name[16],ラマダ山,4,True,True,False,57 64 67 9B,True
0x81E7C,0x81DAC,confirmed_ui_table,region_name[17],アララトス<N:空:2>港,9,True,True,False,42 57 57 5C 47 DD 18 DD 4A,True
0x81E80,0x81DB8,confirmed_ui_table,region_name[18],チョン<N:力:5>ラの店,9,True,True,False,6C 69 34 DD 02 57 1C DE 5F,True
0x81E84,0x81DC4,confirmed_ui_table,region_name[19],遺跡ダンジョン,9,True,True,False,DD 8F DD 9D 67 34 7F 69 34,True
0x81E88,0x81DD0,confirmed_ui_table,region_name[20],ア<N:г:23>ンダ高地,8,True,True,False,42 DD F8 34 67 DD DD 90,True
0x81E8C,0x81DDC,confirmed_ui_table,region_name[21],アリバーシャ<N:空:2>港,10,True,False,False,42 6B AF 31 60 D6 DD 18 DD 4A,True
0x81E90,0x81DE8,confirmed_ui_table,region_name[22],サリュ族の村,8,True,True,False,77 6B AB DD 9C 1C DD 0B,True
0x81E94,0x81DF4,confirmed_ui_table,region_name[23],水の神殿,6,True,True,False,B8 1C DD 2F DD 84,True
0x81E98,0x81DFC,confirmed_ui_table,region_name[24],<N:リ:12><N:｣:11>デン遺跡,8,True,False,False,6F 65 81 34 DD 8F DD 9D,True
0x81E9C,0x81E08,confirmed_ui_table,region_name[25],サラ砂漠,6,True,True,False,77 57 DE 3D DE 2D,True
0x81EA0,0x81E10,confirmed_ui_table,region_name[26],<N:｣:11>シュマのいわ場,8,True,False,False,65 60 AB 64 1C 1B 43 89,True
0x81EA4,0x81E1C,confirmed_ui_table,region_name[27],カーデル<N:空:2>港,9,True,True,False,DD 56 31 81 53 DD 18 DD 4A,True
0x81EA8,0x81E28,confirmed_ui_table,region_name[28],闘技場,4,True,True,False,93 DD 4C 89,True
0x81EAC,0x81E30,confirmed_ui_table,region_name[29],クラフ島,5,True,False,False,4E 57 A6 DE 05,True
0x81EE8,0x81EB0,confirmed_world_table,world_name[0],スメリア,4,True,True,False,47 78 6B 42,True
0x81EEC,0x81EB8,confirmed_world_table,world_name[1],ミルマーナ,6,True,True,False,DD 3A 53 64 31 7C,True
0x81EF0,0x81EC0,confirmed_world_table,world_name[2],<N:ク:12><N:リ:12><N:｣:11>シーヌ,7,True,True,False,80 6F 65 60 31 DD C7,True
0x81EF4,0x81EC8,confirmed_world_table,world_name[3],アララトス,5,True,True,False,42 57 57 5C 47,True
0x81EF8,0x81ED0,confirmed_world_table,world_name[4],アリバーシャ,6,False,False,True,42 6B AF 31 60 D6,True
0x81EFC,0x81ED8,confirmed_world_table,world_name[5],カーデル,5,True,True,False,DD 56 31 81 53,True
0x81F00,0x81EE0,confirmed_world_table,world_name[6],ジークラフ島,7,True,True,False,7F 31 4E 57 A6 DE 05,True
0x82174,0x81F08,confirmed_ui_table,location_name[1],山頂の社,6,True,True,False,9B DD EA 1C DE A5,True
0x82178,0x81F10,confirmed_ui_table,location_name[2],アークの家,6,True,True,False,42 31 4E 1C DD 5E,True
0x8217C,0x81F18,confirmed_ui_table,location_name[3],精霊の山,4,True,True,False,4D 4F 1C 9B,True
0x82180,0x81F20,confirmed_ui_table,location_name[4],村の門,5,True,True,False,DD 0B 1C DD FF,True
0x82184,0x81F28,confirmed_ui_table,location_name[5],精霊の山,4,True,True,False,4D 4F 1C 9B,True
0x82188,0x81F30,confirmed_ui_table,location_name[6],パ<N:リ:12>ンシア城,7,True,True,False,A3 6F 34 60 42 DD 17,True
0x8218C,0x81F38,confirmed_ui_table,location_name[7],謁見の聞,5,True,True,False,DF 54 A0 1C 88,True
0x82190,0x81F40,confirmed_ui_table,location_name[8],スメリア<N:空:2>港,8,True,True,False,47 78 6B 42 DD 18 DD 4A,True
0x82194,0x81F4C,confirmed_ui_table,location_name[9],パ<N:リ:12>ンシアを見おろす丘,12,True,True,False,A3 6F 34 60 42 2F A0 3B 55 2B DE F2,True
0x82198,0x81F5C,confirmed_ui_table,location_name[10],大臣の部屋,7,True,True,False,50 8B 1C DD 25 DE 1C,True
0x8219C,0x81F64,confirmed_ui_table,location_name[11],ミルマーナ<N:空:2>港,10,True,True,False,DD 3A 53 64 31 7C DD 18 DD 4A,True
0x821A0,0x81F70,confirmed_ui_table,location_name[12],ミルマーナ軍本部,10,True,True,False,DD 3A 53 64 31 7C BA 92 DD 25,True
0x821A4,0x81F7C,confirmed_ui_table,location_name[13],将軍の部屋,8,True,True,False,DD 89 BA 1C DD 25 DE 1C,True
0x821A8,0x81F88,confirmed_ui_table,location_name[14],トヨー<N:ゲ:16>の森,9,True,True,False,5C DD 14 31 DD 6D 1C DD 10,True
0x821AC,0x81F94,confirmed_ui_table,location_name[15],パ<N:リ:12>ンシア城地下倉庫,13,True,True,False,A3 6F 34 60 42 DD 17 90 70 DE 32 DE 3F,True
0x821B0,0x81FA4,confirmed_ui_table,location_name[16],パ<N:リ:12>ンシア城地下<N:牢:2>,11,True,True,False,A3 6F 34 60 42 DD 17 90 70 DE 21,True
0x821B4,0x81FB0,confirmed_ui_table,location_name[17],オルカスの丘,8,True,True,False,8F 53 DD 56 47 1C DE F2,True
0x821B8,0x81FBC,confirmed_ui_table,location_name[18],幻界,4,True,True,False,DD F2 DD 12,True
0x821BC,0x81FC4,confirmed_ui_table,location_name[19],アララトス<N:空:2>港,9,True,True,False,42 57 57 5C 47 DD 18 DD 4A,True
0x821C0,0x81FD0,confirmed_ui_table,location_name[20],チョン<N:力:5>ラの店,9,True,True,False,6C 69 34 DD 02 57 1C DE 5F,True
0x821C4,0x81FDC,confirmed_ui_table,location_name[21],ア<N:г:23>ンダ高地洞<N:窟:10>,12,True,True,False,42 DD F8 34 67 DD DD 90 DF 1A DF 48,True
0x821C8,0x81FEC,confirmed_ui_table,location_name[22],ア<N:г:23>ンダ高地外,10,True,True,False,42 DD F8 34 67 DD DD 90 DD 6B,True
0x821CC,0x81FF8,confirmed_ui_table,location_name[23],遺跡ダンジョン,9,True,True,False,DD 8F DD 9D 67 34 7F 69 34,True
0x821D0,0x82004,confirmed_ui_table,location_name[24],<N:ク:12><N:リ:12><N:｣:11>シーヌ<N:空:2>港,11,True,True,False,80 6F 65 60 31 DD C7 DD 18 DD 4A,True
0x821D4,0x82010,confirmed_ui_table,location_name[25],ラマダ寺道場,8,True,True,False,57 64 67 DD 9E DD 52 89,True
0x821D8,0x8201C,confirmed_ui_table,location_name[26],ラマダ寺僧正の部屋,12,True,True,False,57 64 67 DD 9E 84 C7 1C DD 25 DE 1C,True
0x821DC,0x8202C,confirmed_ui_table,location_name[27],ラマダ山頂,6,True,True,False,57 64 67 9B DD EA,True
0x821E0,0x82034,confirmed_ui_table,location_name[28],ラマダ寺,5,True,True,False,57 64 67 DD 9E,True
0x821E4,0x8203C,confirmed_ui_table,location_name[29],カーデル<N:空:2>港,9,True,True,False,DD 56 31 81 53 DD 18 DD 4A,True
0x821E8,0x82048,confirmed_ui_table,location_name[30],ニロシアムひかえ室,10,True,False,False,D1 A2 60 42 D8 7D 20 46 DE DF,True
0x821EC,0x82054,confirmed_ui_table,location_name[31],ニロシアムぶたい,8,True,False,False,D1 A2 60 42 D8 CA 1F 1B,True
0x821F0,0x82060,confirmed_ui_table,location_name[32],アリバーシャ<N:空:2>港,10,True,False,False,42 6B AF 31 60 D6 DD 18 DD 4A,True
0x821F4,0x8206C,confirmed_ui_table,location_name[33],サリュ族の村,8,True,True,False,77 6B AB DD 9C 1C DD 0B,True
0x821F8,0x82078,confirmed_ui_table,location_name[34],水の神殿,6,True,True,False,B8 1C DD 2F DD 84,True
0x821FC,0x82080,confirmed_ui_table,location_name[35],地下エ<N:リ:12>ベータ,9,True,True,False,90 70 DD 23 6F DD B4 31 62,True
0x82200,0x8208C,confirmed_ui_table,location_name[36],地下バ<N:｣:11>オ<N:研:23><N:究:1>室,11,True,True,False,90 70 AF 65 8F DE 41 DE 46 DE DF,True
0x82204,0x82098,confirmed_ui_table,location_name[37],パ<N:リ:12>ンシア<N:街:4>頭,9,True,True,False,A3 6F 34 60 42 DE 7D DE 5C,True
0x82208,0x820A4,confirmed_ui_table,location_name[38],聖柩封印の滝外,12,True,True,False,CD DD 1A DD 0F DD 44 1C DE 31 DD 6B,True
0x8220C,0x820B4,confirmed_ui_table,location_name[39],聖柩封印の滝内,12,True,True,False,CD DD 1A DD 0F DD 44 1C DE 31 DD 81,True
0x82210,0x820C4,confirmed_ui_table,location_name[40],トウウ<N:ｲ:6>ルがん<N:ヘ:5>き,12,True,True,False,5C 71 DD 39 DD 03 53 2A 2D DF 5F 44,True
0x82214,0x820D4,confirmed_ui_table,location_name[41],うみベの飛<N:空:2>挺,11,True,True,False,26 6D DD 35 1C DD 72 DD 18 DE C8,True
0x82218,0x820E0,confirmed_ui_table,location_name[42],ニル<N:卞:16>平原,8,True,True,False,D1 53 DD A1 DE BE DE EB,True
0x8221C,0x820EC,confirmed_ui_table,location_name[43],カラ<N:力:5>ン平野,9,True,True,False,BC 57 DD 02 34 DE BE DD E7,True
0x82220,0x820F8,confirmed_ui_table,location_name[44],ク<N:｣:11>ナの丘,6,True,True,False,4E 65 7C 1C DE F2,True
0x82224,0x82100,confirmed_ui_table,location_name[45],ルワジの森,7,True,True,False,53 DD A0 7F 1C DD 10,True
0x82228,0x82108,confirmed_ui_table,location_name[46],カカラスの森,8,True,True,False,DD 56 BC 57 47 1C DD 10,True
0x8222C,0x82114,confirmed_ui_table,location_name[47],センバラの沼,8,True,True,False,DD 60 34 AF 57 1C DF 34,True
0x82230,0x82120,confirmed_ui_table,location_name[48],<N:リ:12><N:｣:11>デン遺跡,8,True,False,False,6F 65 81 34 DD 8F DD 9D,True
0x82234,0x8212C,confirmed_ui_table,location_name[49],サラ砂漠,6,True,True,False,77 57 DE 3D DE 2D,True
0x82238,0x82134,confirmed_ui_table,location_name[50],<N:｣:11>シュマのいわ場,8,True,False,False,65 60 AB 64 1C 1B 43 89,True
0x8223C,0x82140,confirmed_ui_table,location_name[51],ニロシアム闘技場,9,True,False,False,D1 A2 60 42 D8 93 DD 4C 89,True
0x82240,0x8214C,confirmed_ui_table,location_name[52],ラマダ寺道場,8,True,True,False,57 64 67 DD 9E DD 52 89,True
0x82244,0x82158,confirmed_ui_table,location_name[53],クラーフ島<N:空:2>港,10,True,False,False,4E 57 31 A6 DE 05 DD 18 DD 4A,True
0x82248,0x82164,confirmed_ui_table,location_name[54],クラーフとう最上階,11,True,True,False,4E 57 31 A6 36 26 DD 2B B9 DD B2,True
0x82348,0x8224C,confirmed_system,system,<CTRL:E7><N:＆:4><CTRL:E7><N:X:20>で目標をかえられます,15,True,True,False,E7 07 E7 06 30 AC DE 92 2F 20 46 33 32 27 2B,True
0x8234C,0x8225C,confirmed_system,system,<CTRL:E7>！で攻撃、<CTRL:E7><N:＄:1>でリン<N:ク:12>を<N:閂:11>きます,18,True,True,False,E7 02 30 D0 B1 24 E7 05 30 6B 34 80 2F DD E0 44 27 2B,True
0x82350,0x82270,confirmed_system,system,<CTRL:E7>”で行動終了、<CTRL:E7>’でステ<N:｣:11>タスを<N:表:12><N:示:2>します,26,True,True,False,E7 03 30 74 DC DD 79 DE B8 24 E7 08 30 47 DB 65 62 47 2F DE 59 DE 6F 1E 27 2B,True
0x82354,0x8228C,confirmed_system,system,<CTRL:E7> で能力を選んで下さい,14,True,True,False,E7 01 30 DD 80 61 2F DE 0A 2D 30 70 3A 1B,True
0x82358,0x8229C,confirmed_system,system,<CTRL:E7>”で<N:午:15>ャンセルします,13,True,True,False,E7 03 30 DD 4E D6 34 DD 60 53 1E 27 2B,True
0x8235C,0x822AC,confirmed_system,system,<CTRL:E7>！で決定、<CTRL:E7>”で<N:午:15>ャンセルします,20,True,True,False,E7 02 30 9D DD 97 24 E7 03 30 DD 4E D6 34 DD 60 53 1E 27 2B,True
0x82360,0x822C4,confirmed_system,system,次は目標を選びます,12,True,True,False,DD 2A 28 AC DE 92 2F DE 0A 99 27 2B,True
0x82364,0x822D4,confirmed_system,system,決定するとまわりに能力を使います,19,True,True,False,9D DD 97 2B 22 36 27 43 39 23 DD 80 61 2F DD 33 1B 27 2B,True
0x82368,0x822E8,confirmed_system,system,決定すると向いている方向に能力を使います,25,True,True,False,9D DD 97 2B 22 36 DD 01 1B 21 1B 22 C4 DD 01 23 DD 80 61 2F DD 33 1B 27 2B,True
0x8236C,0x82304,confirmed_system,system,<N:空:2>いている場所を<CTRL:E7> で選んで下さい,19,True,True,False,DD 18 1B 21 1B 22 89 C2 2F E7 01 30 DE 0A 2D 30 70 3A 1B,True
0x82370,0x82318,confirmed_system,system,決定すると能力を使います,15,True,True,False,9D DD 97 2B 22 36 DD 80 61 2F DD 33 1B 27 2B,True
0x82374,0x82328,confirmed_system,system,<CTRL:E7>”<CTRL:E7><N:＄:1>で<N:午:15>ャラを選んで下さい,17,True,True,False,E7 03 E7 05 30 DD 4E D6 57 2F DE 0A 2D 30 70 3A 1B,True
0x82378,0x8233C,confirmed_system,system, <CTRL:E7>’で戦闘に入ります,11,True,True,False,01 E7 08 30 63 93 23 86 39 27 2B,True
0x823A4,0x8237C,unclassified_pointer,,ステージクリア,7,False,False,True,47 DB 31 7F 4E 6B 42,False
0x823A8,0x82384,unclassified_pointer,,ゲームオーバー,8,False,False,True,DD 4D 31 D8 8F 31 AF 31,False
0x823D8,0x823C0,unclassified_pointer,,<N:ｌ:5>石化へ,5,False,False,True,5B 94 DD 7C 5A,False
0x823DC,0x823C8,unclassified_pointer,,<N:ｌ:5>マ<N:ヒ:5>へ,5,False,False,True,5B 64 DD B5 5A,False
0x823E0,0x823D0,unclassified_pointer,,<N:ｌ:5><N:眠:5>りへ,5,False,False,True,5B DD B9 39 5A,False
0x82444,0x823E4,unclassified_pointer,,データのセーフ・ロート,12,False,False,True,81 31 62 1C DD 60 31 C9 2C A2 31 95,False
0x82448,0x823F4,unclassified_pointer,,データのセーフ,8,False,False,True,81 31 62 1C DD 60 31 C9,False
0x8244C,0x82400,unclassified_pointer,,データのロート,7,False,False,True,81 31 62 1C A2 31 95,False
0x82450,0x82408,unclassified_pointer,,カートを選んで下さい,11,False,False,True,BC 31 95 2F DE 0A 2D 30 70 3A 1B,False
0x82454,0x82414,unclassified_pointer,,カート1,4,False,False,True,BC 31 95 12,False
0x82458,0x8241C,unclassified_pointer,,カート2,4,False,False,True,BC 31 95 13,False
0x8245C,0x82424,unclassified_pointer,,フ<N:=:12><N:｣:11>ルを選んで下さい,13,False,False,True,A6 DE 4E 65 53 2F DE 0A 2D 30 70 3A 1B,False
0x82460,0x82434,unclassified_pointer,,メモリーカートがありません,13,False,False,True,78 5F 6B 31 BC 31 95 2A 3F 39 27 59 2D,False
0x82474,0x82468,unclassified_pointer,,へを手に入れた,7,False,False,True,5A 2F 87 23 86 32 1F,False
0x82498,0x82478,unclassified_pointer,,ステージ内で得た経験値,16,False,False,True,47 DB 31 7F DD 81 30 DD A7 1F DD DE DE 75 DD D2,False
0x8249C,0x8248C,unclassified_pointer,,倒した敵の数,8,False,False,True,DD 83 1E 1F BD 1C DE D7,False
0x82518,0x824A0,unclassified_pointer,,<N:リ:12>ベルアッ<N:フ:11>！！,10,False,False,True,6F DD B4 53 42 82 DD 55 02 02,False
0x8251C,0x824AC,unclassified_pointer,,最大<N:ヒ:5>ットポ<N:｣:11>ント,11,False,False,True,DD 2B 50 DD B5 82 5C D7 65 34 5C,False
0x82520,0x824B8,unclassified_pointer,,最大マジックポ<N:｣:11>ント,11,False,False,True,DD 2B 50 64 7F 82 4E D7 65 34 5C,False
0x82524,0x824C4,unclassified_pointer,,攻撃力,3,False,False,True,D0 B1 61,False
0x82528,0x824C8,unclassified_pointer,,防御力,5,False,False,True,DD A6 DD AD 61,False
0x8252C,0x824D0,unclassified_pointer,,魔力,3,False,False,True,DD 1B 61,False
0x82530,0x824D4,unclassified_pointer,,すばやさ,4,False,False,True,2B 58 40 3A,False
0x82538,0x824E0,unclassified_pointer,,上がつた,4,False,False,True,B9 2A 29 1F,False
0x8253C,0x824E8,unclassified_pointer,,ジャン<N:フ:11>,5,False,False,True,7F D6 34 DD 55,False
0x82540,0x824F0,unclassified_pointer,,投げ,3,False,False,True,DE 04 9C,False
0x82544,0x824F4,unclassified_pointer,,受け,3,False,False,True,DD 68 49,False
0x82548,0x824F8,unclassified_pointer,,反撃,3,False,False,True,DE 02 B1,False
0x8254C,0x824FC,unclassified_pointer,,<N:リ:12>ベルが上がつた,9,False,False,True,6F DD B4 53 2A B9 2A 29 1F,False
0x82554,0x8250C,unclassified_pointer,,へをお<N:げ:26>えた,6,False,False,True,5A 2F 3B D2 46 1F,False
0x825C8,0x8255C,unclassified_pointer,,サウント出力,6,False,False,True,77 71 34 95 56 61,False
0x825CC,0x82564,unclassified_pointer,,パットななめ入力,8,False,False,True,A3 82 95 1D 1D 51 86 61,False
0x825D0,0x82570,unclassified_pointer,,<N:午:15>ャンセルかくにん,11,False,False,True,DD 4E D6 34 DD 60 53 20 3E 23 2D,False
0x825D4,0x8257C,unclassified_pointer,,へル<N:フ:11>ウ<N:｣:11>ントウ,10,False,False,True,DD 3B 53 DD 55 71 65 34 95 71,False
0x825D8,0x82588,unclassified_pointer,,チョン<N:力:5>ラのモンスターすかんを<N:閂:11>く,19,False,False,True,6C 69 34 DD 02 57 1C 5F 34 47 62 31 8C 20 2D 2F DD E0 3E,False
0x825DC,0x8259C,unclassified_pointer,,ステ<N:リ:12>オ,4,False,False,True,47 DB 6F 8F,False
0x825E0,0x825A4,unclassified_pointer,,モ<N:メ:6>ラル,5,False,False,True,5F DD 5F 57 53,False
