state,packet_offset,x,y,u,v,clut,physical_index,source_code_hex,char
HASH-FE27CFD4E73EF39_4,0x1F09D8,138,214,0,168,32705,1177,E0 C1,다
HASH-FE27CFD4E73EF39_4,0x1F09EC,138,214,0,168,32705,1177,E0 C1,다
HASH-FE27CFD4E73EF39_4,0x1F0A0C,178,104,216,144,32705,1081,E0 61,시
HASH-FE27CFD4E73EF39_4,0x1F0A20,178,104,216,144,32705,1081,E0 61,시
HASH-FE27CFD4E73EF39_4,0x1F0A40,190,104,180,156,32704,1152,E0 A8,겠
HASH-FE27CFD4E73EF39_4,0x1F0A54,190,104,180,156,32704,1152,E0 A8,겠
HASH-FE27CFD4E73EF39_4,0x1F0A74,202,104,204,144,32707,1079,E0 5F,습
HASH-FE27CFD4E73EF39_4,0x1F0A88,202,104,204,144,32707,1079,E0 5F,습
HASH-FE27CFD4E73EF39_4,0x1F0AA8,214,104,84,144,32705,1037,E0 35,니
HASH-FE27CFD4E73EF39_4,0x1F0ABC,214,104,84,144,32705,1037,E0 35,니
HASH-FE27CFD4E73EF39_4,0x1F0ADC,226,104,180,108,32706,818,DF 59,까
HASH-FE27CFD4E73EF39_4,0x1F0AF0,226,104,180,108,32706,818,DF 59,까
HASH-FE27CFD4E73EF39_4,0x1F0B10,238,104,132,144,32707,1055,E0 47,?
HASH-FE27CFD4E73EF39_4,0x1F0B24,238,104,132,144,32707,1055,E0 47,?
HASH-FE27CFD4E73EF39_4,0x1F0B44,102,122,240,96,32707,755,DF 1A,예
HASH-FE27CFD4E73EF39_4,0x1F0B58,102,122,240,96,32707,755,DF 1A,예
HASH-FE27CFD4E73EF39_4,0x1F0B78,114,122,204,12,32707,155,9C, 
HASH-FE27CFD4E73EF39_4,0x1F0B8C,114,122,204,12,32707,155,9C, 
HASH-FE27CFD4E73EF39_4,0x1F0BAC,120,122,204,12,32707,155,9C, 
HASH-FE27CFD4E73EF39_4,0x1F0BC0,120,122,204,12,32707,155,9C, 
HASH-FE27CFD4E73EF39_4,0x1F0BE0,126,122,204,12,32707,155,9C, 
HASH-FE27CFD4E73EF39_4,0x1F0BF4,126,122,204,12,32707,155,9C, 
HASH-FE27CFD4E73EF39_4,0x1F0C14,132,122,204,12,32707,155,9C, 
HASH-FE27CFD4E73EF39_4,0x1F0C28,132,122,204,12,32707,155,9C, 
HASH-FE27CFD4E73EF39_4,0x1F0C48,138,122,204,12,32707,155,9C, 
HASH-FE27CFD4E73EF39_4,0x1F0C5C,138,122,204,12,32707,155,9C, 
HASH-FE27CFD4E73EF39_4,0x1F0C7C,144,122,204,12,32707,155,9C, 
HASH-FE27CFD4E73EF39_4,0x1F0C90,144,122,204,12,32707,155,9C, 
HASH-FE27CFD4E73EF39_4,0x1F0CB0,150,122,144,156,32704,1140,E0 9C,아
HASH-FE27CFD4E73EF39_4,0x1F0CC4,150,122,144,156,32704,1140,E0 9C,아
HASH-FE27CFD4E73EF39_4,0x1F0CE4,162,122,84,144,32705,1037,E0 35,니
HASH-FE27CFD4E73EF39_4,0x1F0CF8,162,122,84,144,32705,1037,E0 35,니
HASH-FE27CFD4E73EF39_4,0x1F0D18,174,122,228,144,32706,1086,E0 66,요
HASH-FE27CFD4E73EF39_4,0x1F0D2C,174,122,228,144,32706,1086,E0 66,요
HASH-FE27CFD4E73EF39_4,0x1F1A78,230,115,204,180,32705,1329,E1 5A,메
HASH-FE27CFD4E73EF39_4,0x1F1A8C,230,115,204,180,32705,1329,E1 5A,메
HASH-FE27CFD4E73EF39_4,0x1F1AAC,242,115,12,212,32704,1432,E1 C1,
HASH-FE27CFD4E73EF39_4,0x1F1AC0,242,115,12,212,32704,1432,E1 C1,
HASH-FE27CFD4E73EF39_4,0x1F1AE0,254,115,180,192,32707,1407,E1 A8,오
